,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
9630,0.29423,0.92993,1000.81398,-99.75013,2.04586,mustard silt,-0.14492,-0.78245,5479.15212,-89184.20052,True,False,-34.88127
9631,1.15107,-0.15382,1000.33305,-100.55688,-0.33841,surströmming,1.76355,-0.80488,5475.31076,-89186.09891,True,False,7.71980
9632,0.06211,0.77945,1000.87643,-99.51728,1.71479,mustard silt,-0.78150,1.08745,5478.67702,-89187.90219,False,False,-46.45611
9633,0.86675,0.01392,1000.45705,-100.07873,0.03063,surströmming,1.24062,0.12370,5478.97392,-89185.64610,True,False,-6.43395
9634,1.67842,-0.60926,1000.42394,-99.87640,-1.34037,surströmming,-0.64541,1.77161,5471.92927,-89184.50110,True,False,34.13289
9635,2.16037,-1.22241,1000.32561,-100.15007,-2.68930,surströmming,0.31994,0.30144,5474.90544,-89184.32611,True,False,58.18126
9636,-0.14120,1.01451,1000.76073,-99.84587,2.23193,mustard silt,-1.39872,-0.78356,5474.23367,-89185.73392,True,False,-56.67947
9637,1.29069,-0.25925,1000.80828,-99.71964,-0.57036,old-fashioned silt,-1.75437,0.90305,5472.45267,-89185.47420,False,False,14.93847
9638,2.96202,-2.06908,1000.66906,-99.91845,-4.55197,surströmming,0.29048,-0.81771,5479.87740,-89186.79809,False,False,98.43556
9639,-0.16767,1.28950,1000.60279,-100.41467,2.83689,mustard silt,-1.20369,0.40754,5473.71833,-89184.51895,True,False,-58.08217
9640,1.00412,-0.06145,1000.84828,-100.06441,-0.13520,mexicansk silt,-3.16707,-2.25425,5474.56328,-89186.19308,True,False,0.63030
9641,-0.20701,1.36141,1001.31208,-99.82192,2.99511,mustard silt,-0.15875,0.45443,5474.67321,-89186.38544,True,False,-59.69437
9642,2.11106,-0.91024,1000.59403,-100.11763,-2.00253,surströmming,0.39032,-2.00653,5475.64292,-89185.48707,True,False,55.85021
9643,1.37325,-0.49826,1000.59172,-99.83895,-1.09617,surströmming,-0.98046,-0.62255,5474.91610,-89186.91490,True,False,18.95845
9644,1.85613,-0.90256,1000.68054,-99.84291,-1.98563,surströmming,-0.23936,-1.07757,5475.86499,-89184.17327,True,False,43.14656
9645,2.10561,-1.18298,1000.70507,-99.90634,-2.60257,surströmming,0.65813,-0.39981,5472.99710,-89185.57051,True,False,55.63321
9646,1.02195,-0.17501,1000.60261,-99.81380,-0.38503,curry silt,-0.63229,1.32303,5474.32550,-89185.21413,True,False,1.39865
9647,0.38704,0.43752,1000.32604,-100.38081,0.96255,surströmming,0.56112,-0.66768,5473.43649,-89185.60057,True,False,-30.48496
9648,-0.13257,1.16630,1001.45267,-99.69097,2.56586,mustard silt,1.60255,0.95184,5475.57607,-89184.68907,True,False,-55.90233
9649,0.47209,0.48898,1000.66529,-99.88018,1.07575,mustard silt,-0.22662,-0.27173,5472.37461,-89186.92097,True,False,-26.06305
9650,1.39842,-0.23778,1000.36673,-100.20062,-0.52312,surströmming,-0.45682,-0.52039,5476.84718,-89185.08569,True,False,20.10461
9651,0.66727,0.16107,1000.57431,-99.99908,0.35435,mexicansk silt,-0.04252,-0.44758,5475.06130,-89188.71679,True,False,-16.34920
9652,0.00282,0.86458,1001.47444,-99.77803,1.90207,mustard silt,-0.31495,1.62158,5472.70659,-89187.04386,True,False,-49.12181
9653,0.18826,0.74557,1000.94986,-99.81283,1.64025,mustard silt,0.82190,1.69114,5478.13114,-89184.45759,True,False,-40.11187
9654,2.62661,-1.45531,1001.22693,-99.88297,-3.20169,surströmming,2.26515,-3.75170,5474.07820,-89186.30938,True,False,81.94375
9655,1.02884,-0.32035,1001.18188,-99.51405,-0.70476,mustard silt,-0.32674,-0.74047,5474.92539,-89186.37554,False,False,2.03304
9656,0.25043,0.61655,1001.11548,-99.82644,1.35640,mustard silt,1.03567,-0.40267,5478.03085,-89188.09431,True,False,-36.92100
9657,2.07635,-0.99795,1001.30213,-99.82866,-2.19550,silt med schnapps,0.15772,-0.83574,5471.19743,-89186.31854,True,False,54.46834
9658,0.07317,0.97817,1000.70261,-99.58667,2.15198,mustard silt,0.91033,-0.62889,5474.66782,-89185.76724,False,False,-45.99024
9659,2.03757,-1.09726,1000.94444,-99.60711,-2.41396,surströmming,-0.33133,-1.84289,5474.27025,-89187.96583,False,False,52.35048
9660,-0.40121,1.37719,1000.24031,-100.28925,3.02981,mustard silt,0.58190,-0.16074,5475.17385,-89187.02723,True,False,-69.94031
9661,2.00530,-1.23366,1000.69611,-100.03421,-2.71405,surströmming,0.17693,-0.71886,5476.54326,-89187.50966,True,False,50.61322
9662,-1.16746,2.19822,1000.70676,-99.72550,4.83609,mustard silt,-0.24879,0.83770,5478.45483,-89187.10051,True,False,-108.01951
9663,0.42723,0.53580,1000.95738,-99.93126,1.17877,mustard silt,-3.70976,-1.63180,5474.70148,-89185.56939,True,False,-28.15976
9664,-0.00375,0.83705,1000.44528,-100.60367,1.84152,curry silt,0.21320,0.25248,5473.44112,-89187.00238,True,False,-49.96494
9665,0.44279,0.26223,1000.37440,-99.98694,0.57691,curry silt,0.01416,1.76483,5478.90506,-89184.58819,True,False,-27.67324
9666,0.73879,0.48959,1000.58525,-100.01921,1.07709,mustard silt,-0.72285,-0.11614,5477.66718,-89189.08491,True,False,-12.76802
9667,-0.26318,1.21810,1000.66448,-100.00580,2.67982,mustard silt,0.07476,-0.56435,5473.54496,-89185.45437,True,False,-62.82662
9668,-0.18561,1.13302,1000.38630,-99.97020,2.49264,mustard silt,-1.82364,1.27641,5472.41245,-89184.34547,True,False,-59.08712
9669,0.56757,0.39341,1000.75677,-99.93321,0.86550,mustard silt,-1.25695,-0.28585,5475.29490,-89186.81295,True,False,-21.24324
9670,0.09191,0.91870,1001.36673,-99.37029,2.02113,mustard silt,0.45428,-1.58717,5475.10024,-89186.04936,False,False,-44.72098
9671,1.05785,-0.01700,1000.79352,-99.93502,-0.03739,old-fashioned silt,0.83114,0.74058,5474.79518,-89186.42303,True,False,3.28928
9672,0.72063,0.12653,1000.70648,-99.72624,0.27836,mustard silt,1.73571,-0.23807,5475.08626,-89187.54249,True,False,-13.61546
9673,1.39314,-0.45106,1000.50117,-99.74951,-0.99233,surströmming,1.69798,3.36768,5475.02052,-89187.05168,False,False,19.90775
9674,1.96633,-0.98515,1000.92862,-100.04770,-2.16732,surströmming,0.12297,-0.18792,5473.70285,-89185.43352,True,False,48.78098
9675,-1.10181,1.94634,1000.77193,-99.84020,4.28195,mustard silt,-1.05710,-1.30975,5475.03362,-89187.73861,True,False,-104.70464
9676,1.13935,-0.18005,1000.74760,-99.88436,-0.39611,curry silt,-0.04480,0.89864,5478.73298,-89184.22264,True,False,7.34122
9677,2.88431,-1.88300,1001.13501,-99.51780,-4.14259,surströmming,-0.37752,-0.95914,5472.36847,-89188.46734,False,False,94.78315
9678,-0.49746,1.45539,1000.60187,-99.87563,3.20187,mustard silt,-0.54696,0.05248,5476.52298,-89186.94556,True,False,-74.57189
9679,4.34194,-3.21228,1000.39741,-100.17027,-7.06702,surströmming,0.51346,0.56160,5475.00319,-89186.02818,True,False,167.29553
9680,1.84210,-0.93956,1001.34730,-99.63102,-2.06703,mexicansk silt,1.50404,1.28685,5474.52892,-89187.33333,False,False,42.77879
9681,0.62603,0.28604,1000.98005,-99.62739,0.62929,mustard silt,0.42727,1.38586,5474.15685,-89184.41696,False,False,-18.20857
9682,0.29332,0.58443,1001.08172,-99.54833,1.28576,mustard silt,-1.37645,0.64720,5473.58635,-89186.31474,False,False,-34.79325
9683,2.89496,-1.44901,1000.34099,-100.18626,-3.18783,surströmming,0.07741,1.33083,5471.98580,-89186.49637,True,False,94.91854
9684,1.41525,-0.52777,1000.29935,-100.04485,-1.16110,surströmming,-0.09290,-1.26663,5471.32001,-89186.29765,True,False,20.91226
9685,4.38075,-3.19826,1000.66501,-99.88751,-7.03618,surströmming,0.44146,0.36947,5476.69698,-89186.65470,False,False,169.37007
9686,1.19830,-0.09535,1000.31753,-100.00299,-0.20978,surströmming,-0.92498,-0.58091,5478.33092,-89185.06636,True,False,10.07365
9687,1.59592,-0.57469,1000.39995,-100.11241,-1.26432,surströmming,-0.53234,1.66386,5476.96188,-89185.19910,True,False,29.99608
9688,0.67192,0.23135,1000.31287,-100.15382,0.50898,surströmming,0.33080,0.01851,5475.13830,-89186.05045,True,False,-16.24744
9689,1.93399,-0.63001,1001.14617,-99.85525,-1.38602,curry silt,1.82139,-1.52500,5473.09602,-89185.65714,True,False,47.27274
9690,0.55954,0.17996,1001.11524,-99.60927,0.39590,mustard silt,-0.75471,-0.50471,5477.27211,-89186.01569,False,False,-21.46528
9691,0.16527,0.83883,1000.69229,-99.76109,1.84543,mustard silt,1.34431,0.52923,5474.81092,-89186.59712,True,False,-41.39053
9692,0.25423,0.94780,1000.80076,-99.86595,2.08517,mustard silt,0.04434,0.12545,5477.56614,-89185.96739,True,False,-36.88793
9693,1.26933,-0.33227,1000.62761,-99.86054,-0.73100,silt med schnapps,-0.06419,-0.15711,5478.22456,-89184.94536,True,False,13.78036
9694,0.40216,0.42638,1000.86950,-100.08787,0.93804,mustard silt,0.30941,0.16999,5472.50144,-89187.31379,True,False,-29.45735
9695,-0.23812,1.32682,1001.05464,-99.54178,2.91901,mustard silt,0.75055,1.30477,5475.29995,-89184.59990,False,False,-61.37870
9696,1.06685,-0.17433,1000.29342,-100.17787,-0.38352,surströmming,0.03751,-1.76740,5473.42572,-89186.19613,True,False,3.48923
9697,1.68157,-0.48622,1000.58461,-99.81983,-1.06968,surströmming,1.33356,2.48674,5475.48484,-89183.58816,True,False,34.37104
9698,0.31321,0.29643,1001.03343,-99.86384,0.65215,mustard silt,-0.93781,-0.38126,5475.79934,-89183.63731,True,False,-33.82259
9699,1.08573,-0.10911,1001.03723,-99.82971,-0.24004,mustard silt,1.29751,2.84927,5480.00970,-89188.62822,True,False,4.80490
9700,0.70235,0.33711,1000.37617,-100.33979,0.74165,surströmming,0.44545,-1.54146,5475.08352,-89186.66135,True,False,-14.69429
9701,0.61425,0.46161,1000.89460,-99.52281,1.01553,mustard silt,-0.07234,-2.30011,5477.40414,-89186.93954,False,False,-18.84044
9702,1.30516,-0.20470,1000.97509,-99.70731,-0.45033,mustard silt,-0.50200,1.69023,5479.74016,-89184.82674,False,False,15.74567
9703,1.66793,-0.63020,1000.70280,-100.00394,-1.38645,surströmming,0.58207,1.88435,5480.25677,-89187.68714,True,False,33.74786
9704,0.26489,0.59650,1001.16668,-99.47789,1.31230,mustard silt,-0.26658,-0.81573,5478.01886,-89189.94383,False,False,-36.17209
9705,1.99198,-1.25694,1001.18676,-99.74778,-2.76528,surströmming,-0.98874,-0.17612,5472.20957,-89186.03599,False,False,50.19261
9706,1.90416,-0.87989,1000.59538,-100.34308,-1.93575,surströmming,0.88007,-0.48668,5475.56373,-89185.25273,True,False,45.50569
9707,-0.11666,1.17710,1001.06816,-99.57113,2.58962,mustard silt,-0.32896,-0.37929,5473.58614,-89185.85511,False,False,-55.29870
9708,1.21409,-0.54466,1000.40264,-100.16042,-1.19826,surströmming,-3.07506,1.06915,5472.41223,-89185.75879,True,False,10.90577
9709,-0.26357,1.21479,1000.88606,-100.08387,2.67255,mustard silt,0.12222,-1.96952,5473.23719,-89184.50169,True,False,-62.73554
9710,1.53519,-0.85449,1000.63526,-100.03053,-1.87987,surströmming,-1.06687,-1.50927,5478.60782,-89186.23766,True,False,27.07723
9711,0.97367,0.17759,1000.77017,-100.08982,0.39071,old-fashioned silt,-1.79011,0.55643,5473.98282,-89184.30937,True,False,-0.93120
9712,1.68114,-0.57880,1001.11988,-99.69192,-1.27335,old-fashioned silt,1.85982,-0.48971,5475.11956,-89184.84833,False,False,34.61681
9713,0.14598,0.91937,1000.63978,-100.12898,2.02261,mustard silt,-0.16664,-1.25707,5478.65960,-89187.52063,True,False,-42.38126
9714,0.46410,0.41450,1000.73683,-100.01227,0.91189,mustard silt,3.16127,1.34184,5475.97229,-89183.96840,True,False,-26.42666
9715,-0.52833,1.53697,1000.49414,-99.82350,3.38133,mustard silt,-0.65147,0.56500,5472.85423,-89185.90456,True,False,-76.16938
9716,1.48924,-0.47715,1000.88301,-99.85638,-1.04972,silt med onions,-1.20637,2.81696,5474.34122,-89187.71095,True,False,24.90341
9717,0.28794,0.85325,1000.59203,-99.89810,1.87716,mustard silt,0.21979,-0.22585,5472.98544,-89185.67881,True,False,-35.30696
9718,0.52762,0.50028,1000.89723,-99.50455,1.10061,mustard silt,0.58366,-1.37946,5473.41702,-89184.41567,False,False,-23.17029
9719,-0.42747,1.31884,1000.71812,-99.75127,2.90144,mustard silt,1.29204,0.18156,5474.95586,-89187.63794,True,False,-71.01421
9720,0.30039,0.80542,1000.28077,-100.03296,1.77193,mustard silt,0.66294,0.24313,5476.05686,-89186.27407,True,False,-34.83997
9721,0.78248,0.38621,1000.84390,-99.64653,0.84966,mustard silt,0.44067,-0.46723,5476.05236,-89188.18040,False,False,-10.45426
9722,-0.22960,1.21370,1001.02346,-100.21796,2.67014,mustard silt,1.22716,0.95219,5474.51310,-89184.71515,True,False,-60.96813
9723,2.77156,-1.82494,1000.61482,-99.80953,-4.01487,surströmming,-0.09921,1.14941,5479.44544,-89189.90391,False,False,88.88541
9724,1.53131,-0.18949,1000.89224,-99.59515,-0.41687,mustard silt,0.06408,2.42278,5476.75132,-89188.68181,False,False,27.01145
9725,1.29313,-0.29064,1001.54773,-99.82474,-0.63941,mustard silt,-0.58585,2.22961,5474.43713,-89185.93139,True,False,15.43047
9726,0.95947,-0.16873,1001.08160,-99.55497,-0.37120,mustard silt,-1.83722,1.76179,5477.88103,-89185.97338,False,False,-1.48571
9727,1.06292,-0.09340,1000.50829,-99.86308,-0.20547,silt med onions,0.52299,-0.24876,5473.77682,-89185.19877,True,False,3.40036
9728,1.51845,-0.40370,1000.23319,-100.28901,-0.88815,surströmming,-0.26862,-0.00614,5478.19648,-89186.51978,True,False,26.03895
9729,1.74293,-0.70215,1000.70795,-99.78882,-1.54473,surströmming,0.47282,-0.17011,5478.20022,-89186.19311,False,False,37.50072
9730,0.43665,0.47692,1001.51173,-99.55421,1.04922,mustard silt,1.20264,0.21157,5473.59531,-89183.41340,False,False,-27.41173
9731,0.76709,0.04208,1000.31875,-100.29560,0.09258,surströmming,-1.09131,0.54825,5474.11699,-89187.05384,True,False,-11.48632
9732,1.32304,-0.22261,1000.82617,-99.56647,-0.48974,mustard silt,0.76265,0.98449,5474.50959,-89185.61218,False,False,16.56490
9733,0.87853,0.30258,1000.94584,-100.13081,0.66567,mustard silt,-0.69438,-1.68435,5473.28421,-89187.16761,True,False,-5.60069
9734,0.19968,1.00860,1000.62614,-99.85154,2.21893,mustard silt,-0.03636,-0.28855,5476.13803,-89183.28904,True,False,-39.70280
9735,-0.01187,0.94253,1001.09311,-99.84129,2.07357,mustard silt,-1.39028,0.46884,5478.33434,-89188.94915,True,False,-50.04702
9736,0.73412,0.53655,1000.13183,-100.20929,1.18040,silt med schnapps,-0.39818,1.47193,5478.32241,-89184.77952,True,False,-13.22801
9737,2.14289,-1.10304,1000.61067,-99.98744,-2.42669,surströmming,0.27480,-0.01528,5476.24566,-89187.18989,True,False,57.44972
9738,1.05709,-0.12240,1000.88656,-99.60469,-0.26928,mustard silt,-0.24176,-0.65944,5479.47292,-89183.38022,False,False,3.29782
9739,1.35844,-0.72334,1001.30352,-99.36776,-1.59135,mustard silt,-0.57473,-0.81291,5473.44509,-89188.78374,False,False,18.57358
9740,2.09921,-1.10195,1000.95829,-100.24857,-2.42428,surströmming,1.90765,-1.88675,5473.89216,-89184.85986,True,False,55.43972
9741,-0.64111,1.45515,1000.62393,-99.95973,3.20133,mustard silt,-2.37628,1.82179,5472.25361,-89185.68059,True,False,-81.74366
9742,0.95661,0.01074,1001.07034,-99.69004,0.02364,mustard silt,0.66472,-0.24193,5473.69515,-89185.35778,False,False,-1.63440
9743,0.03655,0.82801,1000.94075,-99.67043,1.82162,mustard silt,-0.82788,-0.01168,5475.19183,-89185.25540,True,False,-47.70222
9744,1.06675,-0.11630,1000.30527,-99.86614,-0.25585,surströmming,-0.29239,1.31736,5473.76912,-89187.74656,True,False,3.49033
9745,0.59798,0.49928,1000.74012,-99.82118,1.09841,mustard silt,1.50661,1.11106,5475.67960,-89184.15598,True,False,-19.73086
9746,1.72501,-0.78204,1000.75596,-100.02272,-1.72050,surströmming,-1.35475,2.67170,5473.19866,-89187.34357,True,False,36.62836
9747,-0.24364,1.18368,1000.85759,-100.26222,2.60410,mustard silt,0.37259,-2.81703,5476.92737,-89185.27546,True,False,-61.75341
9748,1.32565,-0.31970,1001.23944,-99.72217,-0.70335,mustard silt,-0.26212,1.42674,5474.20047,-89185.74668,True,False,16.90206
9749,-0.33431,1.41293,1000.40247,-100.25377,3.10845,mustard silt,-2.50421,-0.12635,5473.47847,-89186.53345,True,False,-66.51403
9750,2.09959,-0.86597,1000.90820,-99.88744,-1.90513,surströmming,0.97723,3.95218,5478.19215,-89187.88316,True,False,55.43376
9751,1.93574,-1.02378,1000.82847,-99.84480,-2.25231,surströmming,-1.08402,2.06993,5474.18929,-89186.43893,True,False,47.20100
9752,1.11727,-0.45419,1000.48256,-99.98516,-0.99923,surströmming,0.40505,1.29332,5475.12043,-89186.97084,True,False,6.10460
9753,-0.61515,1.85826,1000.72656,-99.69211,4.08818,mustard silt,-1.74293,-0.64796,5478.37304,-89188.53084,True,False,-80.39405
9754,0.95987,0.16280,1000.84623,-99.62845,0.35816,mustard silt,1.24777,-0.00295,5474.64665,-89187.14607,False,False,-1.58352
9755,1.75019,-0.74882,1000.84207,-99.76130,-1.64741,surströmming,-0.01828,-0.05770,5476.14664,-89187.88643,False,False,37.93035
9756,0.84120,0.41041,1000.30697,-100.12680,0.90290,silt med onions,-0.26541,-1.27013,5475.63190,-89187.46894,True,False,-7.78669
9757,0.55105,0.35770,1000.89107,-100.09684,0.78693,mustard silt,0.39884,1.96746,5472.59869,-89186.17673,True,False,-22.00175
9758,1.05858,-0.09170,1000.20947,-100.14427,-0.20173,surströmming,1.06294,-1.85204,5470.93618,-89186.87103,True,False,3.03370
9759,-0.91074,1.95602,1000.67508,-100.14008,4.30325,mustard silt,-2.53033,-0.12438,5473.52581,-89186.50352,True,False,-95.19965
9760,1.93481,-0.81045,1001.01801,-99.42935,-1.78298,mexicansk silt,-0.70993,-1.09438,5476.44370,-89183.05516,False,False,47.24953
9761,0.38892,0.69148,1000.65621,-99.98764,1.52125,mustard silt,-1.24776,0.92615,5474.70853,-89182.69707,True,False,-30.22573
9762,2.28161,-1.53434,1001.20872,-99.78482,-3.37554,surströmming,0.53627,-2.58585,5475.35651,-89186.76539,False,False,64.68497
9763,1.19107,-0.27361,1000.73403,-99.80202,-0.60194,curry silt,-0.88751,-0.66461,5475.51106,-89185.92779,True,False,9.92046
9764,0.33264,0.68815,1000.61665,-99.60364,1.51392,mustard silt,-0.85151,1.15767,5475.42292,-89183.98696,False,False,-33.05954
9765,0.86661,-0.01377,1000.84153,-99.50531,-0.03029,mustard silt,0.93934,0.37348,5476.48731,-89185.72196,False,False,-6.24875
9766,1.60610,-0.45265,1001.03224,-99.99193,-0.99582,silt med onions,-0.03329,-1.49342,5476.80771,-89189.00943,True,False,30.82110
9767,1.01771,-0.25766,1000.78800,-99.98615,-0.56685,silt med onions,-1.41608,-0.17079,5475.11502,-89187.69485,True,False,1.27957
9768,0.49897,0.51225,1000.80341,-99.68385,1.12695,mustard silt,0.35859,1.34163,5478.72199,-89184.95751,True,False,-24.65003
9769,0.07539,0.91640,1000.73812,-100.27591,2.01608,mustard silt,-1.51057,-0.31738,5475.07218,-89184.20456,True,False,-45.86145
9770,0.80494,0.22246,1000.22298,-100.11074,0.48940,surströmming,-1.36599,-0.33675,5473.64107,-89184.54757,True,False,-9.64172
9771,1.36630,0.03336,1000.73794,-99.88754,0.07340,old-fashioned silt,0.34302,-0.37174,5472.43796,-89188.44110,True,False,18.68406
9772,-0.18351,1.31595,1000.61249,-99.81366,2.89510,mustard silt,-0.33497,0.29476,5477.09158,-89185.36782,True,False,-58.86938
9773,2.05269,-1.17061,1000.64570,-99.93570,-2.57535,surströmming,-0.69897,0.82484,5473.09976,-89187.60547,True,False,52.95743
9774,2.22787,-1.37671,1000.57934,-100.19185,-3.02876,surströmming,-1.38356,0.28315,5476.18991,-89186.80270,True,False,61.68308
9775,1.23876,-0.05271,1000.68888,-99.55585,-0.11596,mustard silt,-2.22907,0.48246,5479.92207,-89188.27367,False,False,12.28234
9776,1.53183,-0.49644,1000.90167,-99.61866,-1.09216,mexicansk silt,-2.79056,-2.51969,5475.78614,-89182.29879,False,False,27.04216
9777,1.32058,-0.31076,1001.28367,-99.40579,-0.68368,mustard silt,0.22137,-0.28052,5477.04856,-89186.52936,False,False,16.67074
9778,-0.07692,1.10161,1000.63962,-99.62260,2.42354,mustard silt,-3.04998,-1.37964,5481.44264,-89190.66121,False,False,-53.52641
9779,0.58821,0.66653,1000.98973,-99.35148,1.46637,mustard silt,-0.35427,0.59735,5472.87688,-89186.12595,False,False,-20.09479
9780,-0.50289,1.47220,1001.09904,-99.72140,3.23883,mustard silt,-1.13387,0.16083,5474.78081,-89184.37774,True,False,-74.59506
9781,0.64745,0.17579,1000.86542,-99.80774,0.38673,mustard silt,0.75154,-0.87073,5474.32384,-89187.06416,True,False,-17.19478
9782,3.17506,-2.03559,1000.67413,-99.96703,-4.47829,surströmming,0.36261,-0.94228,5477.68486,-89188.86762,True,False,109.09024
9783,2.22183,-1.16217,1000.88652,-99.80094,-2.55677,surströmming,0.12957,1.30377,5475.10398,-89185.23311,False,False,61.53479
9784,1.04592,0.06587,1000.91224,-99.47798,0.14491,mustard silt,0.00977,0.04447,5474.56167,-89186.25016,False,False,2.75228
9785,0.87945,-0.01449,1000.62626,-99.85083,-0.03187,mexicansk silt,2.06567,-1.01732,5477.52072,-89189.78186,True,False,-5.71441
9786,-1.42648,2.22590,1000.09922,-100.17985,4.89698,mustard silt,-1.50336,-0.41825,5474.91768,-89185.64918,True,False,-121.27431
9787,-0.27264,1.34103,1000.80449,-100.10968,2.95026,mustard silt,-1.16036,-1.56958,5474.89299,-89185.27808,True,False,-63.22998
9788,0.61733,0.45328,1000.61823,-99.91272,0.99721,mustard silt,1.20679,-0.96249,5474.88655,-89185.65378,True,False,-18.82436
9789,0.87824,0.27940,1000.79458,-100.08537,0.61469,mustard silt,1.76473,2.05970,5474.88676,-89185.27132,True,False,-5.69087
9790,1.16925,-0.33531,1000.82446,-99.67108,-0.73768,old-fashioned silt,0.07950,0.21992,5473.98895,-89183.88826,False,False,8.87455
9791,-0.66527,1.49958,1000.12643,-100.22106,3.29908,mustard silt,-0.52005,1.99314,5478.71933,-89184.73516,True,False,-83.20015
9792,1.14681,-0.20341,1000.76398,-99.72841,-0.44749,old-fashioned silt,-0.96948,0.79993,5477.28091,-89186.61912,False,False,7.72254
9793,-0.37635,1.19128,1000.76776,-99.93497,2.62081,mustard silt,0.30752,0.71183,5478.00957,-89186.61424,True,False,-68.43351
9794,-0.14667,0.90233,1001.12584,-99.61891,1.98512,mustard silt,0.17131,0.94477,5478.24819,-89186.80096,True,False,-56.77038
9795,1.14997,-0.11288,1000.66026,-99.74057,-0.24835,old-fashioned silt,0.10212,1.49413,5474.89211,-89184.59904,False,False,7.82882
9796,2.54561,-1.38233,1000.30337,-100.06829,-3.04113,surströmming,0.25568,-0.06848,5475.43531,-89187.11240,True,False,77.43206
9797,1.14216,-0.17426,1000.85443,-99.73730,-0.38336,mustard silt,-0.81691,-0.10434,5476.42494,-89184.96325,True,False,7.53528
9798,0.35262,0.56699,1001.24305,-99.73421,1.24737,mustard silt,-2.06518,-1.74885,5479.60908,-89188.78791,True,False,-31.74736
9799,-0.09342,0.93003,1001.08571,-99.44561,2.04606,mustard silt,-0.80759,-0.79156,5474.61865,-89185.55799,False,False,-54.12797
9800,0.60414,0.15595,1000.55410,-99.87973,0.34310,old-fashioned silt,-0.78482,1.19310,5475.61651,-89185.90261,True,False,-19.51571
9801,2.62945,-1.47507,1001.08684,-99.37609,-3.24516,surströmming,-2.54615,-0.49778,5477.06676,-89188.30167,False,False,82.01582
9802,0.36552,0.72205,1000.81417,-99.75555,1.58850,mustard silt,-0.12245,0.78581,5478.53911,-89187.77727,True,False,-31.31683
9803,-0.79800,1.60965,1001.36302,-99.51375,3.54122,mustard silt,-1.30355,1.79037,5473.31901,-89185.03936,True,False,-89.21834
9804,1.58639,-1.09661,1000.09548,-100.15158,-2.41253,surströmming,0.08872,-0.03591,5475.10544,-89187.81629,True,False,29.36728
9805,2.12574,-0.97776,1000.75635,-99.55573,-2.15107,surströmming,-0.39909,1.22479,5473.83214,-89184.64925,False,False,56.66512
9806,0.57650,0.36592,1000.72956,-99.95301,0.80503,mustard silt,1.38630,0.28768,5475.05961,-89184.45987,True,False,-20.81042
9807,0.67208,0.42449,1000.97075,-99.53885,0.93388,mustard silt,0.50167,-0.44996,5479.59367,-89188.85227,False,False,-15.91057
9808,-1.71151,2.67206,1001.04325,-99.52911,5.87854,mustard silt,0.51112,-0.60064,5475.43124,-89188.29555,True,False,-135.05391
9809,-0.10823,1.19428,1000.56891,-100.06496,2.62741,mustard silt,0.21101,0.59761,5474.65926,-89186.47490,True,False,-55.12725
9810,1.78407,-0.89824,1000.64067,-100.32334,-1.97613,surströmming,0.20010,0.57176,5474.12711,-89187.34436,True,False,39.52370
9811,0.29251,0.66417,1000.15208,-100.15204,1.46117,curry silt,-0.08975,0.70283,5474.43768,-89185.35694,True,False,-35.29843
9812,0.00792,0.91294,1000.45317,-100.10778,2.00847,mustard silt,0.40330,-0.58721,5474.80520,-89188.37404,True,False,-49.37762
9813,0.84895,-0.00257,1000.69786,-100.29055,-0.00565,silt med schnapps,0.14226,-0.78851,5474.95260,-89185.22802,True,False,-7.20341
9814,0.55198,0.39253,1000.87182,-100.30547,0.86356,mustard silt,2.65615,0.08809,5478.04011,-89184.85841,True,False,-21.96519
9815,0.55824,0.55259,1000.49532,-100.12669,1.21570,mustard silt,-1.56483,-0.70340,5472.36403,-89185.64067,True,False,-21.84009
9816,0.52015,0.48873,1000.15570,-100.19771,1.07521,silt med schnapps,0.53875,0.53926,5473.86410,-89186.42604,True,False,-23.91488
9817,0.85681,-0.06497,1001.44352,-99.62196,-0.14294,mustard silt,0.77143,-2.46099,5473.54932,-89186.40757,False,False,-6.43770
9818,1.76050,-0.74204,1001.44085,-99.52153,-1.63248,mustard silt,0.05588,-1.40397,5471.65209,-89186.84251,False,False,38.74533
9819,1.07684,-0.14610,1000.51060,-100.43821,-0.32141,surströmming,-1.34282,0.93453,5472.92318,-89185.75747,True,False,4.09753
9820,0.59226,0.32900,1000.96531,-100.07942,0.72380,mustard silt,-1.09919,-1.63916,5474.90247,-89184.59240,True,False,-19.90450
9821,-0.07629,1.18449,1000.58229,-100.01034,2.60588,mustard silt,0.26414,0.48443,5475.52650,-89183.74946,True,False,-53.52349
9822,0.14307,0.78934,1000.20205,-100.22765,1.73656,mexicansk silt,-0.31250,-0.92963,5472.48701,-89186.34250,True,False,-42.74547
9823,1.38597,-0.39088,1001.07326,-99.52305,-0.85993,mustard silt,0.28869,0.02256,5474.44156,-89186.18561,False,False,19.83534
9824,1.77970,-0.95731,1001.12764,-100.00617,-2.10607,surströmming,-2.94688,1.89245,5472.98014,-89185.21527,True,False,39.54902
9825,1.11006,-0.20429,1001.17600,-99.66789,-0.44944,mustard silt,0.80039,0.31174,5479.04652,-89186.05815,False,False,6.09120
9826,0.45939,0.58798,1000.33171,-99.90092,1.29356,mustard silt,0.15574,1.40763,5475.18143,-89187.71703,True,False,-26.86473
