,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
560,Jorg,-0.05684,1.13840,1000.45880,-100.03639,2.50448,mustard silt,1.24611,-1.27600,5474.73925,-89185.45365,True,False,-52.61235
561,Atsuto,1.82547,-0.67853,1000.57928,-99.90391,-1.49277,surströmming,-0.89824,0.42911,5473.98753,-89185.86521,True,False,41.56305
562,Bob,1.59852,-0.38545,1001.58589,-99.75235,-0.84798,mustard silt,-0.48704,0.52101,5472.05935,-89184.47826,True,False,30.71916
563,Jorg,1.22137,-0.26488,1000.47981,-99.85577,-0.58275,surströmming,-0.49812,0.92146,5473.57766,-89185.69840,True,False,11.30833
564,Jorg,1.12968,0.07164,1001.26743,-99.77112,0.15760,mustard silt,0.21608,-0.49083,5474.02288,-89185.40725,True,False,7.11780
565,Jorg,1.01273,0.02757,1000.46728,-99.91658,0.06066,silt med onions,-0.43746,0.71082,5474.87688,-89186.27989,True,False,0.87037
566,Atsuto,-0.89238,2.05950,1000.65657,-99.94103,4.53090,mustard silt,0.35649,-0.04336,5475.68683,-89186.77937,True,False,-94.29073
567,Atsuto,0.64979,0.40251,1000.22729,-100.19121,0.88551,silt med schnapps,0.66818,0.81207,5480.87219,-89185.91961,True,False,-17.39684
568,Atsuto,0.19911,0.74762,1000.52241,-100.05505,1.64477,mustard silt,0.74753,-0.41267,5474.41249,-89185.17614,True,False,-39.78335
569,Atsuto,-0.09659,0.97529,1001.08218,-99.55490,2.14565,mustard silt,-1.35318,-0.38358,5478.45726,-89185.26101,False,False,-54.28853
570,Bob,2.59547,-1.28983,1000.75514,-99.88251,-2.83763,surströmming,0.17874,-2.22124,5474.86480,-89187.13577,True,False,80.15117
571,Jorg,1.17379,-0.11358,1001.02669,-99.52166,-0.24988,mustard silt,2.41788,2.62088,5475.84366,-89186.93871,False,False,9.20287
572,Jorg,2.51808,-1.66018,1000.62497,-99.84133,-3.65239,surströmming,-2.39330,-0.52029,5473.75028,-89185.67380,False,False,76.21630
573,Jorg,1.82221,-0.75541,1000.68975,-100.10143,-1.66190,surströmming,0.21728,-1.23995,5475.18810,-89184.38596,True,False,41.45525
574,Atsuto,1.15223,-0.09466,1000.49119,-99.99383,-0.20824,silt med schnapps,-0.31256,-1.05140,5475.69784,-89187.99347,True,False,7.85727
575,Jorg,2.59094,-1.45037,1000.53203,-100.01274,-3.19082,surströmming,1.73780,0.06712,5475.60043,-89188.80420,True,False,79.81304
576,Jorg,1.77765,-0.65719,1000.69349,-99.95412,-1.44581,surströmming,-2.74214,-2.72483,5477.94345,-89188.12716,True,False,39.22928
577,Bob,0.88868,-0.03548,1000.45827,-99.76544,-0.07806,curry silt,1.27359,1.80187,5474.02911,-89186.96573,True,False,-5.33676
578,Atsuto,2.63961,-1.48192,1000.80312,-99.88297,-3.26023,surströmming,-0.28113,1.16681,5473.54257,-89185.43265,True,False,82.38222
579,Bob,1.81063,-0.77013,1001.14997,-99.55469,-1.69428,old-fashioned silt,0.69571,1.80876,5474.17929,-89186.03396,False,False,41.10626
580,Bob,0.19844,0.94857,1000.26883,-100.00914,2.08685,mustard silt,-1.38746,-1.46327,5473.19662,-89186.69737,True,False,-39.94343
581,Atsuto,1.25772,-0.21409,1000.84003,-99.67458,-0.47099,mustard silt,-0.83402,-0.03645,5473.63789,-89185.41881,False,False,13.30596
582,Jorg,1.11101,-0.05320,1000.56468,-100.12027,-0.11704,surströmming,-0.63258,0.03340,5473.52551,-89183.61172,True,False,5.83290
583,Bob,2.16600,-0.90249,1000.95617,-99.60263,-1.98549,silt med schnapps,0.94379,2.70543,5473.80806,-89184.00414,False,False,58.77828
584,Jorg,0.26585,0.68996,1001.20104,-99.81053,1.51791,mustard silt,-0.19650,-1.24552,5477.24980,-89189.17344,True,False,-36.10685
585,Jorg,-0.43246,1.37785,1000.76332,-99.86049,3.03128,mustard silt,-0.56581,-0.59821,5474.64946,-89181.97459,True,False,-71.24158
586,Atsuto,0.72516,0.13744,1000.85190,-99.77930,0.30237,mustard silt,0.69622,-0.03075,5475.97731,-89185.58556,True,False,-13.31618
587,Atsuto,2.30221,-1.14388,1000.19202,-100.18761,-2.51654,surströmming,-1.21584,0.50258,5478.84940,-89186.99414,True,False,65.20647
588,Bob,-0.50519,1.57603,1000.73089,-100.11328,3.46726,mustard silt,-2.37011,1.95783,5472.07386,-89185.56555,True,False,-74.89381
589,Atsuto,1.27426,-0.13583,1000.95381,-99.58940,-0.29883,mustard silt,0.25608,-1.31395,5474.71697,-89185.54609,False,False,14.18974
590,Atsuto,1.75552,-0.75641,1000.78235,-99.68371,-1.66409,surströmming,0.20544,-0.44494,5473.46818,-89185.35425,False,False,38.16702
591,Atsuto,-0.08413,1.02080,1001.08093,-99.73328,2.24576,mustard silt,1.11467,0.10267,5474.36322,-89184.39279,True,False,-53.66611
592,Bob,0.86160,0.20777,1001.36567,-99.94513,0.45709,mustard silt,-0.06454,1.53135,5476.27435,-89184.60112,True,False,-6.23726
593,Bob,1.01154,0.28090,1000.55756,-100.26271,0.61797,silt med onions,-0.85294,-2.16026,5472.97533,-89185.79494,True,False,0.85595
594,Jorg,0.15619,0.88305,1001.24523,-99.80164,1.94271,mustard silt,-0.89556,0.81809,5474.24456,-89186.75814,True,False,-41.56772
595,Jorg,2.64545,-1.65309,1000.46264,-100.18619,-3.63680,surströmming,0.69228,0.61762,5474.82198,-89188.73791,True,False,82.50365
596,Atsuto,1.54303,-0.25361,1000.42969,-99.93539,-0.55794,surströmming,-1.32657,-0.21738,5480.44632,-89185.71491,True,False,27.36642
597,Atsuto,1.01538,-0.25493,1000.82447,-99.81765,-0.56085,mexicansk silt,-0.59742,-1.71742,5473.23830,-89184.67443,True,False,1.18102
598,Bob,0.46383,0.72329,1000.13894,-100.05914,1.59125,old-fashioned silt,-1.65856,-0.63523,5474.93482,-89185.14988,True,False,-26.73897
599,Bob,-0.36642,1.38234,1000.79507,-100.25147,3.04115,mustard silt,-0.87128,0.58733,5474.70995,-89187.77411,True,False,-67.92358
600,Jorg,2.07011,-1.18758,1000.46057,-99.86236,-2.61267,surströmming,-0.40639,0.02106,5474.84060,-89184.20396,False,False,53.73558
601,Atsuto,0.05660,0.76845,1000.99459,-99.61429,1.69058,mustard silt,1.11210,-0.56211,5476.70641,-89184.90830,False,False,-46.67251
602,Atsuto,1.50284,-0.27915,1000.80617,-99.69509,-0.61414,old-fashioned silt,1.65467,-0.60435,5473.73323,-89184.96295,False,False,25.54487
603,Atsuto,2.51605,-1.38967,1000.54766,-99.88295,-3.05727,surströmming,-1.48605,-0.37161,5472.96530,-89186.13463,False,False,76.07636
604,Atsuto,0.62879,0.52806,1000.65545,-99.93615,1.16174,mustard silt,0.54250,-1.30150,5477.07408,-89187.24506,True,False,-18.23272
605,Jorg,1.05501,-0.15386,1000.38883,-99.93076,-0.33850,surströmming,-0.81526,1.30862,5478.30604,-89188.12604,True,False,2.94487
606,Bob,1.02617,0.04698,1000.99605,-99.71793,0.10336,mustard silt,2.09649,-2.17465,5473.99689,-89184.60608,True,False,1.80664
607,Jorg,2.91015,-1.98154,1000.48429,-99.98698,-4.35938,surströmming,0.98600,-0.35252,5475.22194,-89184.89232,True,False,95.74943
608,Jorg,2.33101,-1.18620,1000.85652,-99.55180,-2.60963,surströmming,1.04185,2.12809,5474.04921,-89186.37328,False,False,66.97875
609,Bob,2.69159,-1.73895,1001.33816,-99.89552,-3.82569,surströmming,1.21872,-1.94149,5473.37849,-89186.36128,True,False,85.24870
610,Atsuto,-0.53177,1.38352,1000.93418,-99.58197,3.04375,mustard silt,-0.49215,-0.22340,5478.31397,-89187.82922,True,False,-76.12147
611,Bob,0.56833,0.33298,1000.44986,-99.75861,0.73256,mustard silt,-0.09525,-2.08320,5474.73764,-89185.35921,True,False,-21.35840
612,Atsuto,0.65790,0.34451,1000.35864,-100.01654,0.75792,curry silt,-0.69507,-1.38317,5473.19157,-89185.82994,True,False,-16.92559
613,Atsuto,2.02918,-1.05852,1000.83442,-99.68883,-2.32875,surströmming,-0.46723,0.02856,5473.84248,-89185.71335,False,False,51.87640
614,Jorg,0.98577,-0.03009,1000.81767,-99.81987,-0.06619,mustard silt,-1.06486,-1.09000,5473.44829,-89185.15000,True,False,-0.30244
615,Jorg,1.94192,-0.96927,1000.68408,-100.13504,-2.13240,surströmming,-0.97410,-0.63710,5473.53512,-89186.82475,True,False,47.43779
616,Bob,0.50855,0.69543,1001.16774,-99.27255,1.52995,mustard silt,-1.07856,1.76343,5473.52249,-89186.74364,False,False,-23.98846
617,Jorg,0.31992,0.61865,1000.41847,-100.06329,1.36102,mustard silt,0.43146,2.78380,5475.21496,-89180.64912,True,False,-33.79478
618,Bob,0.70682,0.36979,1001.33980,-99.87496,0.81353,mustard silt,-0.47142,2.12797,5474.50221,-89187.04758,True,False,-13.98902
619,Jorg,0.18101,0.69575,1000.85216,-100.09782,1.53066,mustard silt,-0.10293,-0.62615,5476.20542,-89186.16830,True,False,-40.52320
620,Atsuto,-0.54210,1.60118,1000.23323,-100.20062,3.52259,mustard silt,-0.11974,0.60053,5476.89420,-89186.75685,True,False,-76.98840
621,Jorg,0.37279,0.69332,1000.66181,-100.14459,1.52531,mustard silt,0.31846,3.08864,5476.79213,-89184.59243,True,False,-31.02950
622,Atsuto,-0.60215,1.51454,1001.12583,-99.66828,3.33199,mustard silt,-0.36703,-0.65217,5476.54470,-89186.26322,True,False,-79.54461
623,Bob,0.20719,0.92345,1001.31625,-99.74474,2.03158,mustard silt,1.56730,-0.34419,5472.83721,-89185.55867,True,False,-38.98230
624,Atsuto,2.63706,-1.51884,1000.32184,-100.12887,-3.34144,surströmming,0.93710,0.99063,5473.71580,-89187.08612,True,False,82.01373
625,Atsuto,2.76206,-1.73602,1000.42426,-99.92920,-3.81924,surströmming,0.43774,0.06759,5477.60068,-89186.83109,False,False,88.31507
626,Atsuto,-0.65448,1.72167,1000.53157,-100.04139,3.78767,mustard silt,-1.06889,0.19739,5475.46303,-89186.68567,True,False,-82.45809
627,Atsuto,-0.27992,1.24945,1000.15356,-100.18341,2.74879,mustard silt,-0.01610,0.33194,5476.81216,-89186.57459,True,False,-63.91933
628,Jorg,0.03711,0.69411,1000.85423,-99.64523,1.52704,mustard silt,0.79886,0.86958,5475.03096,-89184.12687,True,False,-47.71746
629,Jorg,0.97237,0.02881,1001.03260,-99.55100,0.06339,mustard silt,-1.22578,-3.26836,5473.31882,-89185.95030,False,False,-0.86501
630,Atsuto,1.80911,-0.81752,1000.89113,-99.80267,-1.79854,surströmming,-0.71460,0.43449,5471.91120,-89186.12355,True,False,40.90087
631,Jorg,1.20895,-0.39853,1000.36181,-99.91874,-0.87677,surströmming,-0.26538,-3.13117,5475.56659,-89182.93971,True,False,10.62854
632,Atsuto,0.37117,0.55424,1000.49766,-99.87171,1.21933,mustard silt,1.09605,1.15439,5477.67527,-89188.39727,True,False,-31.19289
633,Jorg,2.92827,-1.99844,1000.85864,-99.72077,-4.39656,surströmming,0.49612,-0.48945,5476.88160,-89188.22238,False,False,96.84278
634,Jorg,-0.93546,2.15905,1001.07783,-99.88104,4.74991,mustard silt,-1.67316,-1.29005,5474.35717,-89184.75162,True,False,-96.23418
635,Bob,1.76029,-0.60710,1001.21651,-99.99172,-1.33563,curry silt,0.92532,-1.01712,5474.14028,-89185.57357,True,False,38.62272
636,Atsuto,0.03285,1.08390,1000.88736,-99.79009,2.38458,mustard silt,-0.99616,-0.50164,5475.78192,-89185.34098,True,False,-47.91387
637,Atsuto,-0.67537,1.75829,1000.83636,-99.74355,3.86823,mustard silt,-0.46607,-0.33054,5477.36478,-89187.35634,True,False,-83.35036
638,Jorg,2.70134,-1.79191,1001.06783,-99.82647,-3.94220,surströmming,0.53237,-0.86271,5477.06600,-89188.62276,False,False,85.60070
639,Jorg,1.15543,-0.32680,1000.45954,-99.80012,-0.71896,surströmming,-0.77966,-0.07312,5477.16719,-89187.84728,True,False,8.00134
640,Bob,0.45178,0.48522,1.62242,-100.13331,1.06749,mustard silt,-0.74854,0.52016,5474.91196,-89183.70137,True,False,-27.09980
641,Jorg,0.86885,0.28014,1000.71582,-100.19817,0.61631,mexicansk silt,-0.02584,0.72185,5477.24392,-89189.17224,True,False,-6.19953
642,Atsuto,1.18336,-0.08241,1000.55368,-99.96648,-0.18131,silt med onions,-0.52284,0.42771,5473.10684,-89185.75843,True,False,9.44492
643,Atsuto,2.85636,-1.66030,1000.67205,-99.78242,-3.65265,surströmming,-0.98023,0.73678,5475.34585,-89185.85779,False,False,93.15408
644,Jorg,0.25071,0.76753,1001.21008,-99.57391,1.68856,mustard silt,2.04682,-0.23703,5475.37805,-89184.80367,False,False,-36.85968
645,Jorg,1.19436,-0.01799,1000.59789,-99.96286,-0.03958,curry silt,0.28262,-1.56289,5473.48785,-89181.79496,True,False,10.01712
646,Bob,0.61225,0.33612,1001.28210,-99.51445,0.73947,mustard silt,-0.32704,-1.01169,5471.56623,-89187.72268,False,False,-18.74651
647,Bob,1.63606,-0.82245,1000.21910,-100.24681,-1.80938,surströmming,-1.07932,-1.28224,5473.35266,-89188.63516,True,False,31.91275
648,Atsuto,-0.06816,1.17064,1000.78388,-99.80817,2.57540,mustard silt,-1.09838,0.79135,5472.50625,-89185.74172,True,False,-53.01583
649,Atsuto,1.90477,-0.85028,1000.18407,-100.24558,-1.87062,surströmming,-0.69593,-0.13867,5472.40692,-89185.73785,True,False,45.33033
650,Atsuto,0.76992,0.36349,1000.96828,-99.68039,0.79968,mustard silt,1.19368,-0.24953,5473.67021,-89184.65813,True,False,-11.01985
651,Atsuto,1.24621,-0.50320,1000.73969,-99.74933,-1.10705,silt med schnapps,-1.23591,-0.23113,5474.01485,-89185.59661,False,False,12.68058
652,Bob,0.80942,0.21304,1001.09338,-100.10814,0.46869,mustard silt,-0.72359,3.17200,5472.95796,-89186.22686,True,,-8.98226
653,Atsuto,1.64313,-0.57123,1000.73639,-99.86164,-1.25670,surströmming,-0.75832,1.27513,5474.29542,-89185.10784,True,False,32.52467
654,Jorg,0.83896,0.36576,1001.04711,-99.44925,0.80468,mustard silt,3.59083,0.81594,5474.63611,-89187.29668,False,False,-7.52866
655,Bob,2.13326,-0.97816,1000.67042,-100.15583,-2.15194,surströmming,-1.07848,0.58187,5473.00433,-89187.54572,True,False,56.99811
656,Atsuto,0.38297,0.59790,1000.38599,-100.03671,1.31538,mustard silt,-0.45604,1.54026,5474.62162,-89185.67436,True,False,-30.65863
657,Atsuto,0.54620,0.45947,1000.84164,-99.63824,1.01084,mustard silt,-0.08305,0.46257,5474.29504,-89185.12951,False,False,-22.26903
658,Bob,0.90166,0.23611,1001.55124,-99.54944,0.51945,mustard silt,-0.66649,3.13564,5476.23038,-89184.59006,False,False,-4.14153
659,Atsuto,0.42151,0.66493,1000.62589,-99.86363,1.46284,mustard silt,-0.48334,-0.13273,5477.88721,-89186.36044,True,False,-28.61138
660,Jorg,-0.19338,1.00864,1000.43447,-99.78021,2.21900,mustard silt,-0.36077,0.41870,5474.12244,-89186.60340,True,False,-59.45157
661,Bob,2.45900,-1.45191,1000.53283,-99.71600,-3.19419,surströmming,0.32443,-0.89328,5476.76017,-89187.18866,False,,73.21631
662,Bob,0.11915,0.99262,1000.57337,-99.63046,2.18376,mustard silt,0.73599,0.17124,5475.31426,-89185.24464,False,False,-43.75601
663,Bob,0.37451,0.77519,1001.30189,-99.55606,1.70542,mustard silt,0.05276,-0.95435,5471.57831,-89184.04953,False,False,-30.62364
664,Bob,1.07728,-0.07726,1001.07611,-100.17159,-0.16996,old-fashioned silt,0.56931,3.21707,5473.54378,-89184.83375,True,False,4.40185
665,Atsuto,1.18162,-0.33037,1000.75449,-99.91550,-0.72682,silt med onions,-1.96021,0.14551,5477.46143,-89184.77526,True,False,9.45816
666,Jorg,0.25933,0.59838,1000.93436,-99.98774,1.31643,mustard silt,-0.13396,-1.28623,5475.28629,-89184.35654,True,False,-36.56634
667,Bob,2.34393,-1.17848,1001.44569,-99.51220,-2.59265,mexicansk silt,-1.88930,0.18479,5474.95377,-89187.93785,False,False,67.91910
668,Jorg,1.13066,0.20502,1001.09863,-99.65624,0.45105,mustard silt,-2.22550,-0.97089,5478.35585,-89188.37087,False,False,7.08219
669,Jorg,0.66700,0.34534,1000.70546,-99.96938,0.75976,mustard silt,0.21414,-0.67631,5474.92821,-89186.29970,True,False,-16.29730
670,Bob,0.45230,0.52205,1000.83905,-99.58042,1.14850,mustard silt,-0.65555,1.68150,5473.52887,-89185.31140,False,False,-26.96526
671,Bob,-0.48128,1.33558,1001.58376,-99.79144,2.93827,mustard silt,-1.99786,1.44837,5474.14968,-89185.92091,True,False,-73.27189
672,Jorg,0.97873,0.09179,1000.46336,-100.02311,0.20194,silt med onions,0.36126,1.17788,5474.45157,-89185.01473,True,False,-0.83179
673,Bob,0.62380,0.07645,1000.33005,-100.42027,0.16819,surströmming,-0.94605,0.44340,5471.91761,-89187.45315,True,False,-18.64496
674,Atsuto,0.14415,0.87590,1000.70872,-99.94435,1.92699,mustard silt,0.51170,-0.74249,5477.06380,-89188.03170,True,False,-42.43822
675,Jorg,0.41476,0.65711,1000.70693,-99.83993,1.44565,mustard silt,-0.37240,-1.67519,5475.47034,-89183.01168,True,False,-28.90862
676,Atsuto,0.24620,0.81721,1001.09487,-99.60255,1.79786,mustard silt,-0.66994,0.40111,5475.66551,-89184.85858,False,False,-37.14236
677,Bob,1.53780,-0.62133,1001.16039,-99.29173,-1.36692,mustard silt,1.06254,-0.55417,5474.03214,-89185.16585,False,False,27.47004
678,Bob,0.33008,0.77168,1001.35367,-99.18788,1.69770,mustard silt,0.20238,-0.56489,5473.41105,-89185.27318,False,False,-32.81896
679,Bob,0.27690,0.67791,1000.53588,-100.35952,1.49140,old-fashioned silt,-0.40158,-0.22531,5470.79065,-89185.27855,True,False,-35.88717
680,Bob,0.70305,0.22415,1000.89854,-99.81765,0.49312,mustard silt,-2.18562,2.71592,5471.35687,-89185.66159,True,False,-14.39821
681,Atsuto,-0.46350,1.31193,1000.23462,-100.06086,2.88624,mustard silt,1.17308,0.40260,5473.71408,-89185.81591,True,False,-73.05765
682,Jorg,2.59107,-1.53756,1000.42343,-99.93945,-3.38264,surströmming,-0.31849,1.77242,5475.61999,-89183.23663,True,False,79.76530
683,Jorg,1.62496,-0.45456,1000.94656,-99.80481,-1.00004,curry silt,-2.59873,0.60312,5474.95067,-89183.32707,True,False,31.72131
684,Jorg,0.77678,0.30214,1001.24230,-99.62545,0.66471,mustard silt,-0.85567,1.37415,5475.58776,-89183.38981,False,False,-10.53967
685,Jorg,0.79583,0.31199,1001.16292,-99.50695,0.68638,mustard silt,-2.32226,-3.13636,5473.03714,-89185.93920,False,False,-9.62719
686,Jorg,3.19867,-2.31257,1000.52934,-100.16128,-5.08765,surströmming,0.17965,3.27484,5475.84450,-89187.04497,True,False,110.19819
687,Atsuto,0.78071,0.07949,1000.94080,-99.74999,0.17488,mustard silt,0.00048,-0.86174,5477.41593,-89187.10882,True,False,-10.49404
688,Bob,-0.11918,1.44179,1000.35926,-99.81097,3.17194,mustard silt,-1.96113,-0.99552,5471.54800,-89184.76834,True,False,-55.77938
689,Atsuto,0.96614,0.05305,1001.01304,-99.67536,0.11671,mustard silt,-0.59418,-0.33226,5473.73030,-89186.63321,False,False,-1.18666
690,Jorg,-0.09610,1.34630,1001.16556,-99.65502,2.96185,mustard silt,-1.15137,-1.10185,5476.28753,-89183.02369,True,False,-54.22241
691,Bob,2.03494,-1.05308,1000.92008,-99.84006,-2.31677,surströmming,2.04785,0.22408,5471.71065,-89186.51091,True,False,52.20694
692,Jorg,-1.27350,2.10091,1000.41454,-99.89556,4.62201,mustard silt,-1.15252,0.41310,5479.75630,-89187.93711,True,False,-113.46795
693,Jorg,-0.40565,1.32696,1000.79964,-99.68877,2.91932,mustard silt,-0.13971,0.99437,5474.03751,-89184.02410,True,False,-69.88251
694,Atsuto,-0.63439,1.84395,1000.83372,-99.68174,4.05668,mustard silt,1.10448,-0.39517,5476.08643,-89187.63259,True,False,-81.30262
695,Atsuto,-0.39149,1.45885,1000.32191,-100.20430,3.20947,mustard silt,-0.12200,-0.69267,5477.06926,-89186.17410,True,False,-69.41357
696,Jorg,-0.06743,0.92251,1000.95023,-99.83116,2.02953,mustard silt,-0.54688,-1.21012,5472.92571,-89184.49046,True,False,-52.89614
697,Bob,0.17060,0.92564,1000.29104,-99.85262,2.03641,mustard silt,1.62819,-1.89082,5473.47422,-89187.57192,True,False,-41.32450
698,Bob,3.25254,-2.31119,1000.65311,-99.96813,-5.08463,surströmming,-0.96372,-0.96829,5475.80358,-89186.52592,True,False,112.95335
699,Bob,1.00820,-0.01373,1001.01553,-99.96709,-0.03021,mustard silt,1.17311,-2.46540,5475.30795,-89184.18575,True,False,0.91798
700,Jorg,0.53436,0.39952,1001.22209,-99.73712,0.87894,mustard silt,1.29635,2.88176,5477.48521,-89187.21063,True,False,-22.67086
701,Jorg,-0.75151,1.67937,1001.11997,-99.86189,3.69461,mustard silt,0.41847,-1.86775,5474.49013,-89183.80185,True,False,-87.01576
702,Jorg,-0.45122,1.16270,1000.62400,-99.80268,2.55794,mustard silt,-1.37566,-0.82836,5477.16810,-89188.15685,True,False,-72.24881
703,Atsuto,1.02704,0.07466,1001.01713,-99.59845,0.16426,mustard silt,0.57748,-0.08204,5475.08996,-89187.59533,False,False,1.86058
704,Jorg,-0.00091,0.98426,1000.83026,-100.07363,2.16537,mustard silt,-1.24333,-0.12481,5475.07042,-89183.07454,True,False,-49.63050
705,Jorg,2.27946,-1.15458,1001.19104,-99.54759,-2.54007,silt med schnapps,-3.37190,-1.67790,5478.02248,-89189.77764,False,False,64.56848
706,Bob,2.03535,-1.05829,1001.51750,-99.76372,-2.32825,curry silt,1.18367,-1.06934,5473.73294,-89183.94512,True,False,52.52625
707,Jorg,1.44766,-0.40128,1000.67779,-100.02935,-0.88281,surströmming,-1.16407,-1.83167,5476.03532,-89183.68058,True,False,22.72198
708,Jorg,0.40866,0.70090,1000.84748,-99.59908,1.54198,mustard silt,0.89923,0.08014,5474.61786,-89185.04652,False,False,-29.14340
709,Jorg,0.33254,0.66091,1001.03866,-99.90875,1.45400,mustard silt,1.45486,0.22965,5478.15854,-89188.25977,True,False,-32.85359
710,Jorg,0.29963,0.50510,1001.05022,-99.37548,1.11121,mustard silt,-1.12274,-1.05053,5475.06094,-89183.70865,False,False,-34.49355
711,Bob,1.87366,-0.83542,1001.57961,-99.60056,-1.83792,mustard silt,-1.79571,0.74081,5474.46700,-89185.93396,False,False,44.47261
712,Bob,1.42489,-0.38171,1001.31163,-99.97032,-0.83975,mustard silt,-0.02367,0.45106,5474.97768,-89185.18534,True,False,21.90049
713,Atsuto,2.97059,-2.19468,1000.77438,-99.89268,-4.82830,surströmming,-0.30943,-0.02274,5473.24264,-89184.73845,False,False,98.91684
714,Bob,-0.47499,1.62118,1001.14148,-99.33272,3.56659,mustard silt,0.54990,-0.19088,5477.02989,-89187.47510,False,False,-73.17890
715,Jorg,0.65222,0.43683,1000.98133,-100.01365,0.96103,mustard silt,-0.71090,1.84683,5476.96716,-89187.48417,True,False,-16.89818
716,Bob,1.79629,-0.92434,1000.90780,-99.50074,-2.03356,silt med schnapps,0.03387,2.95263,5471.88321,-89185.19145,False,False,40.26823
717,Bob,1.56320,-0.32782,1000.40780,-99.95840,-0.72120,surströmming,0.23819,-0.02114,5475.19314,-89186.29106,True,False,28.36395
718,Atsuto,2.27576,-1.23238,1001.06481,-99.68303,-2.71123,surströmming,-0.39693,-0.36192,5474.99950,-89186.06653,False,False,64.32059
719,Jorg,1.95952,-0.95540,1001.18197,-99.68055,-2.10189,silt med onions,1.17134,-1.76525,5474.74245,-89185.57388,False,False,48.56700
720,Bob,0.58673,0.57661,1001.51636,-99.77462,1.26853,mustard silt,-0.22715,-0.61663,5475.05566,-89185.87434,True,False,-19.90535
721,Atsuto,1.48528,-0.55416,1000.54128,-100.02955,-1.21915,surströmming,-0.02134,1.55637,5472.79662,-89186.64644,True,False,24.53481
722,Bob,2.86345,-2.19357,1000.93891,-99.58641,-4.82585,surströmming,-0.56312,0.41382,5471.59498,-89185.90128,False,False,93.64195
723,Atsuto,-0.37045,1.29468,1000.82329,-99.80429,2.84830,mustard silt,-0.12670,-0.57434,5480.88482,-89184.56248,True,False,-68.11087
724,Jorg,1.04319,-0.24300,1000.92579,-99.98051,-0.53460,mexicansk silt,1.26577,-0.43623,5478.68701,-89186.95691,True,False,2.62251
725,Jorg,-0.22276,1.32564,1001.19617,-99.65561,2.91642,mustard silt,-0.98894,0.67102,5474.94476,-89183.80394,True,False,-60.53972
726,Jorg,2.55388,-1.53156,1000.82003,-100.01731,-3.36944,surströmming,-0.20949,-0.99987,5478.91266,-89187.75041,True,False,78.10379
727,Atsuto,0.79041,0.28261,1000.41725,-100.02905,0.62174,curry silt,-0.09297,-0.01411,5477.30244,-89186.72863,True,False,-10.27083
728,Atsuto,-0.11007,0.98808,1000.16460,-100.30314,2.17377,old-fashioned silt,-0.19254,-0.31017,5478.08672,-89185.24948,True,False,-55.42140
729,Atsuto,0.99374,-0.03332,1000.77155,-99.79481,-0.07331,mustard silt,0.39998,-0.12608,5476.30826,-89185.91664,True,False,0.07294
730,Jorg,1.42790,-0.33021,1001.03913,-99.70772,-0.72647,mustard silt,-0.02654,1.76040,5475.85252,-89183.09497,False,False,21.91462
731,Atsuto,0.79254,0.19110,1000.96213,-99.81931,0.42043,mustard silt,0.07185,-0.21762,5475.36558,-89185.28431,True,False,-9.89172
732,Bob,1.97012,-1.01977,1001.49387,-99.72150,-2.24349,mexicansk silt,1.22935,-0.48966,5472.57064,-89184.01024,False,False,49.25283
733,Jorg,3.34551,-2.52471,1000.77678,-100.15873,-5.55436,surströmming,0.84956,0.46718,5475.01256,-89185.51068,True,False,117.66369
734,Atsuto,2.14484,-1.22006,1001.06581,-99.70924,-2.68414,surströmming,-0.86543,1.21466,5482.13531,-89187.32132,False,False,57.77510
735,Bob,1.57371,-0.64117,1000.45447,-100.24824,-1.41057,surströmming,1.79042,0.41103,5474.97412,-89185.78830,True,False,28.91258
736,Jorg,2.46805,-1.53340,1000.59073,-100.01439,-3.37347,surströmming,-0.94726,-2.59460,5475.38066,-89184.95271,True,False,73.69781
737,Jorg,0.63885,0.35783,1000.31220,-99.88844,0.78723,mexicansk silt,-0.67764,1.47497,5473.93688,-89185.47291,True,False,-17.90136
738,Atsuto,0.20185,0.66608,1000.62726,-99.95010,1.46538,mustard silt,1.83425,0.54738,5473.39163,-89184.05215,True,False,-39.59378
739,Jorg,1.67966,-0.83481,1001.07049,-99.83477,-1.83659,silt med schnapps,0.13399,-1.31044,5475.58073,-89184.70541,True,False,34.51834
740,Bob,1.42680,-0.50563,1000.68356,-99.65023,-1.11239,silt med onions,2.21474,0.41641,5472.89439,-89186.77814,False,False,21.68189
741,Bob,-0.03641,1.00938,1000.42427,-100.52770,2.22064,mustard silt,0.89746,0.70910,5475.17352,-89186.01207,True,False,-51.60830
742,Atsuto,0.62055,0.32148,1000.78361,-99.91008,0.70727,mustard silt,-0.81101,-0.72387,5479.81539,-89186.23530,True,False,-18.58091
743,Jorg,0.12618,1.14337,1000.99249,-99.38207,2.51541,mustard silt,1.05422,-1.60655,5475.45367,-89185.99292,False,False,-43.19462
744,Bob,1.66297,-0.75065,1000.93572,-99.85801,-1.65144,surströmming,-0.84889,-0.37088,5474.97469,-89185.90454,True,False,33.61641
745,Bob,1.65790,-0.73035,1000.74535,-100.04340,-1.60676,surströmming,-0.59584,1.68173,5473.57232,-89184.88980,True,False,33.26751
